SaleDate,StoreId,ProductId,Quantity
2026-03-02,34,27,4
2026-03-02,14,25,2
2026-03-01,1,41,2
2026-03-04,12,10,3
2026-03-04,26,6,4
2026-03-02,6,44,1
2026-03-01,36,8,2
2026-03-07,8,4,4
2026-03-03,44,15,5
2026-03-05,7,22,1
2026-03-03,12,50,2
2026-03-03,40,1,2
2026-03-02,36,28,5
2026-03-04,36,23,1
2026-03-06,18,32,3
2026-03-01,10,23,5
2026-03-07,3,2,3
2026-03-07,16,41,3
2026-03-01,2,22,1
2026-03-01,27,38,2
2026-03-05,48,6,2
2026-03-05,9,11,4
2026-03-03,12,4,2
2026-03-04,44,49,1
2026-03-06,6,19,2
2026-03-06,22,14,5
2026-03-07,7,41,3
2026-03-02,21,47,2
2026-03-05,20,43,1
2026-03-01,11,15,4
2026-03-06,19,9,4
2026-03-02,28,46,2
2026-03-01,15,14,1
2026-03-02,20,25,2
2026-03-05,11,18,3
2026-03-03,35,20,1
2026-03-03,41,34,1
2026-03-01,40,3,3
2026-03-06,30,27,2
2026-03-02,28,33,2
2026-03-02,30,23,5
2026-03-01,46,6,2
2026-03-07,29,25,5
2026-03-07,42,21,1
2026-03-07,9,21,3
2026-03-07,40,10,2
2026-03-02,35,10,3
2026-03-07,5,3,1
2026-03-04,50,12,4
2026-03-02,21,44,2
2026-03-05,23,11,3
2026-03-03,9,36,1
2026-03-02,19,22,1
2026-03-01,12,24,3
2026-03-03,9,38,3
2026-03-06,28,19,5
2026-03-04,18,16,5
2026-03-05,31,46,3
2026-03-03,2,37,3
2026-03-05,37,50,1
2026-03-07,9,20,3
2026-03-05,49,1,2
2026-03-04,40,21,1
2026-03-05,22,33,1
2026-03-01,20,47,5
2026-03-07,43,21,3
2026-03-04,44,39,1
2026-03-04,4,44,4
2026-03-02,36,24,3
2026-03-02,44,9,3
2026-03-03,48,18,5
2026-03-02,42,46,5
2026-03-03,29,17,1
2026-03-06,2,9,1
2026-03-06,41,3,4
2026-03-02,46,43,3
2026-03-07,38,46,5
2026-03-07,5,50,2
2026-03-02,20,31,5
2026-03-04,31,18,4
2026-03-07,45,36,5
2026-03-06,34,43,1
2026-03-04,18,40,2
2026-03-06,20,17,3
2026-03-01,45,44,3
2026-03-07,49,46,2
2026-03-05,5,49,3
2026-03-03,13,31,1
2026-03-04,22,42,2
2026-03-02,47,36,2
2026-03-07,39,21,4
2026-03-03,33,20,5
2026-03-01,10,41,4
2026-03-06,45,34,5
2026-03-07,22,18,4
2026-03-05,22,36,2
2026-03-06,32,44,2
2026-03-04,1,11,1
2026-03-02,32,28,1
2026-03-04,16,49,5
2026-03-05,9,19,2
2026-03-04,50,21,3
2026-03-06,43,19,4
2026-03-05,4,28,3
2026-03-01,8,45,4
2026-03-06,1,13,1
2026-03-07,33,23,1
2026-03-03,25,22,4
2026-03-04,22,48,3
2026-03-01,24,42,4
2026-03-02,15,32,4
2026-03-05,22,29,1
2026-03-01,5,7,3
2026-03-03,15,8,4
2026-03-07,17,13,4
2026-03-04,16,13,2
2026-03-03,36,17,1
2026-03-01,2,21,3
2026-03-03,8,25,3
2026-03-03,28,21,3
2026-03-01,18,3,2
2026-03-03,2,13,1
2026-03-02,13,32,4
2026-03-02,3,11,5
2026-03-01,19,15,5
2026-03-01,21,49,1
2026-03-05,28,5,2
2026-03-06,34,17,2
2026-03-07,35,36,1
2026-03-02,2,45,2
2026-03-04,8,45,5
2026-03-03,33,18,2
2026-03-07,29,22,5
2026-03-02,25,23,4
2026-03-03,1,28,5
2026-03-07,49,19,4
2026-03-07,14,42,3
2026-03-03,2,33,1
2026-03-04,45,23,5
2026-03-04,6,33,1
2026-03-02,41,18,2
2026-03-02,17,5,3
2026-03-02,3,40,2
2026-03-04,4,23,3
2026-03-06,15,47,1
2026-03-06,41,47,5
2026-03-07,21,26,2
2026-03-01,26,7,2
2026-03-03,27,31,1
2026-03-05,8,19,4
2026-03-02,22,15,2
2026-03-02,21,28,3
2026-03-04,48,9,2
2026-03-02,27,11,2
2026-03-07,23,16,5
2026-03-06,36,19,4
2026-03-07,27,44,5
2026-03-04,16,45,4
2026-03-07,17,46,2
2026-03-04,33,33,3
2026-03-07,6,47,1
2026-03-03,45,6,5
2026-03-03,11,14,1
2026-03-06,28,40,3
2026-03-01,28,20,4
2026-03-04,32,48,1
2026-03-01,27,17,5
2026-03-05,41,44,2
2026-03-06,40,48,4
2026-03-06,15,19,1
2026-03-03,3,31,2
2026-03-01,37,39,2
2026-03-04,23,18,5
2026-03-02,48,49,2
2026-03-02,41,2,5
2026-03-04,13,11,3
2026-03-03,3,18,1
2026-03-05,5,35,4
2026-03-02,19,14,3
2026-03-01,35,6,2
2026-03-06,49,16,1
2026-03-04,45,49,5
2026-03-06,36,28,5
2026-03-02,28,24,1
2026-03-06,5,46,5
2026-03-03,37,38,3
2026-03-06,29,41,5
2026-03-05,24,12,3
2026-03-05,36,4,3
2026-03-07,2,3,3
2026-03-01,26,12,5
2026-03-04,37,27,4
2026-03-07,6,33,5
2026-03-06,7,48,1
2026-03-02,44,22,5
2026-03-01,6,10,2
2026-03-04,4,14,3
2026-03-04,45,12,5
2026-03-01,22,46,5
2026-03-04,43,44,1
2026-03-01,10,49,3
2026-03-06,15,36,3
2026-03-06,2,18,1
2026-03-05,9,20,5
2026-03-03,44,21,3
2026-03-04,50,6,1
2026-03-07,41,46,2
2026-03-02,5,27,2
2026-03-07,21,42,5
2026-03-02,32,27,1
2026-03-03,36,39,3
2026-03-04,8,12,5
2026-03-01,48,27,4
2026-03-04,20,29,1
2026-03-01,48,34,1
2026-03-03,19,19,4
2026-03-04,50,4,1
2026-03-03,26,41,4
2026-03-03,11,7,4
2026-03-02,33,25,4
2026-03-05,4,15,2
2026-03-04,46,46,4
2026-03-06,39,41,2
2026-03-07,26,42,5
2026-03-03,6,49,3
2026-03-01,4,26,3
2026-03-01,42,15,2
2026-03-02,42,42,3
2026-03-04,47,22,2
2026-03-01,5,6,3
2026-03-01,23,17,3
2026-03-05,31,38,5
2026-03-03,8,21,1
2026-03-05,48,33,3
2026-03-04,38,8,4
2026-03-05,35,18,5
2026-03-07,21,38,1
2026-03-01,27,46,2
2026-03-01,19,23,4
2026-03-06,47,43,3
2026-03-01,23,43,1
2026-03-04,37,37,3
2026-03-02,46,37,2
2026-03-07,20,49,2
2026-03-01,17,32,2
2026-03-07,37,38,5
2026-03-02,8,6,2
2026-03-04,2,40,4
2026-03-07,32,32,1
2026-03-06,13,29,2
2026-03-05,13,38,1
2026-03-06,30,15,4
2026-03-03,3,26,2
2026-03-03,29,32,2
2026-03-05,50,45,2
2026-03-05,22,1,2
2026-03-01,5,22,2
2026-03-06,40,28,5
2026-03-06,21,31,4
2026-03-07,29,4,4
2026-03-07,25,45,3
2026-03-04,21,18,2
2026-03-07,14,26,5
2026-03-03,15,30,2
2026-03-02,25,4,4
2026-03-02,50,44,4
2026-03-04,33,31,5
2026-03-07,1,20,1
2026-03-07,13,21,1
2026-03-04,29,37,4
2026-03-06,6,16,3
2026-03-02,35,26,3
2026-03-06,18,20,3
2026-03-04,20,24,5
2026-03-05,14,48,5
2026-03-06,24,18,5
2026-03-07,20,48,1
2026-03-07,24,37,4
2026-03-06,19,47,1
2026-03-05,20,18,5
2026-03-02,6,3,4
2026-03-05,46,30,3
2026-03-06,27,27,2
2026-03-05,44,46,2
2026-03-06,17,31,5
2026-03-06,21,32,2
2026-03-05,37,36,1
2026-03-04,21,11,2
2026-03-07,7,36,4
2026-03-03,36,18,5
2026-03-06,22,16,2
2026-03-07,24,2,5
2026-03-04,33,15,2
2026-03-06,24,4,4
2026-03-04,36,1,5
2026-03-02,24,4,2
2026-03-03,15,18,3
2026-03-02,12,44,1
2026-03-07,32,5,2
2026-03-01,14,21,1
2026-03-05,41,33,5
2026-03-01,45,23,3
2026-03-01,50,10,4
2026-03-05,23,39,2
2026-03-03,47,2,4
2026-03-01,28,37,2
2026-03-06,13,18,1
2026-03-03,38,31,2
2026-03-03,44,12,2
2026-03-06,14,13,3
2026-03-06,46,21,1
2026-03-01,9,17,3
2026-03-07,38,47,1
2026-03-02,39,2,1
2026-03-01,21,2,5
2026-03-04,16,3,2
2026-03-03,49,21,5
2026-03-02,20,27,1
2026-03-05,31,41,2
2026-03-01,28,11,4
2026-03-07,42,14,4
2026-03-06,23,49,3
2026-03-06,5,16,2
2026-03-02,19,45,3
2026-03-06,5,41,1
2026-03-06,26,15,3
2026-03-02,42,25,4
2026-03-07,42,50,3
2026-03-02,21,49,4
2026-03-01,22,25,5
2026-03-07,46,50,1
2026-03-01,7,44,2
2026-03-06,14,18,1
2026-03-06,7,45,3
2026-03-04,40,21,1
2026-03-07,18,28,1
2026-03-01,40,10,5
2026-03-03,10,24,3
2026-03-05,45,4,5
2026-03-04,8,21,1
2026-03-07,8,45,4
2026-03-04,49,39,1
2026-03-04,28,9,2
2026-03-01,25,49,4
2026-03-03,50,3,2
2026-03-07,2,47,3
2026-03-06,46,22,5
2026-03-01,3,46,2
2026-03-03,16,3,5
2026-03-04,43,27,1
2026-03-01,6,16,5
2026-03-01,11,20,1
2026-03-07,22,25,3
2026-03-01,7,8,5
2026-03-02,19,46,3
2026-03-04,47,2,3
2026-03-05,40,45,4
2026-03-04,9,11,3
2026-03-04,47,14,5
2026-03-06,4,26,3
2026-03-04,16,46,4
2026-03-04,19,14,2
2026-03-02,8,29,1
2026-03-07,48,30,1
2026-03-01,42,10,2
2026-03-03,34,34,4
2026-03-02,50,3,1
2026-03-07,16,10,1
2026-03-07,17,3,2
2026-03-01,21,47,2
2026-03-04,34,28,2
2026-03-05,7,28,3
2026-03-03,10,39,5
2026-03-07,13,14,5
2026-03-05,8,20,3
2026-03-03,5,19,5
2026-03-07,21,12,4
2026-03-07,19,4,4
2026-03-07,46,37,4
2026-03-01,20,9,1
2026-03-04,28,43,4
2026-03-04,15,14,4
2026-03-01,11,30,5
2026-03-01,19,48,3
2026-03-03,35,17,1
2026-03-07,47,30,5
2026-03-01,6,50,5
2026-03-04,32,37,2
2026-03-07,15,7,4
2026-03-02,35,17,4
2026-03-01,32,29,4
2026-03-06,11,33,3
2026-03-07,16,18,3
2026-03-01,50,10,3
2026-03-07,45,28,3
2026-03-03,16,4,3
2026-03-04,17,45,4
2026-03-02,10,11,4
2026-03-03,33,3,2
2026-03-03,45,9,5
2026-03-04,24,1,2
2026-03-02,15,10,5
2026-03-01,31,41,2
2026-03-01,45,20,5
2026-03-04,8,12,3
2026-03-03,48,15,4
2026-03-01,37,3,3
2026-03-07,47,9,1
2026-03-05,32,50,5
2026-03-03,43,8,1
2026-03-01,45,31,4
2026-03-03,44,25,3
2026-03-02,12,37,2
2026-03-05,36,31,3
2026-03-02,12,7,3
2026-03-02,40,4,1
2026-03-04,37,32,3
2026-03-07,28,26,4
2026-03-07,3,17,3
2026-03-03,33,20,2
2026-03-02,29,8,4
2026-03-02,49,22,5
2026-03-01,25,33,1
2026-03-06,31,48,2
2026-03-06,22,11,4
2026-03-02,50,29,4
2026-03-06,3,11,4
2026-03-03,9,8,3
2026-03-06,45,15,4
2026-03-05,20,50,3
2026-03-03,32,24,3
2026-03-07,22,48,2
2026-03-01,50,32,5
2026-03-04,37,1,2
2026-03-01,22,49,1
2026-03-06,42,31,5
2026-03-03,7,12,5
2026-03-03,15,36,3
2026-03-04,37,18,3
2026-03-04,9,42,2
2026-03-01,42,26,3
2026-03-04,13,5,1
2026-03-07,2,33,1
2026-03-03,43,36,3
2026-03-01,31,4,4
2026-03-02,6,4,4
2026-03-02,10,24,4
2026-03-03,21,37,5
2026-03-05,35,3,5
2026-03-03,11,15,1
2026-03-01,6,49,2
2026-03-05,27,1,3
2026-03-01,45,29,5
2026-03-01,3,5,5
2026-03-06,36,7,2
2026-03-06,21,38,3
2026-03-03,42,30,4
2026-03-06,39,8,5
2026-03-03,50,38,1
2026-03-02,40,8,4
2026-03-02,45,34,3
2026-03-06,42,37,3
2026-03-05,5,9,3
2026-03-01,47,16,4
2026-03-03,25,50,5
2026-03-07,14,41,2
2026-03-06,37,31,1
2026-03-03,50,42,5
2026-03-04,20,9,5
2026-03-06,13,32,3
2026-03-01,2,7,4
2026-03-05,29,39,2
2026-03-05,6,36,4
2026-03-06,17,41,5
2026-03-01,22,38,1
2026-03-02,31,12,4
2026-03-02,11,2,4
2026-03-06,20,45,1
2026-03-07,26,37,5
2026-03-01,5,33,1
2026-03-07,12,22,2
2026-03-03,9,9,2
2026-03-05,13,42,2
2026-03-04,26,14,3
2026-03-06,27,23,2
2026-03-04,5,31,2
2026-03-02,30,40,2
2026-03-05,46,40,5
2026-03-06,30,8,5
2026-03-02,2,16,1
2026-03-01,41,5,3
2026-03-05,29,31,2
2026-03-02,13,5,3
2026-03-05,13,33,5
2026-03-05,7,49,4
2026-03-03,44,31,4
2026-03-04,42,27,5
2026-03-03,14,15,4
2026-03-02,19,18,4
2026-03-01,6,36,4
2026-03-07,22,3,2
2026-03-06,10,18,3
2026-03-07,14,19,1
2026-03-01,32,36,1
2026-03-02,22,2,4
2026-03-01,35,50,5
2026-03-07,16,20,2
2026-03-07,47,44,3
2026-03-04,17,36,5
2026-03-06,12,42,2
2026-03-04,1,49,1
2026-03-07,13,36,3
2026-03-05,10,25,3
2026-03-01,49,31,2
2026-03-04,5,22,3
2026-03-06,5,32,1
2026-03-03,43,32,4
2026-03-07,38,19,5
2026-03-05,37,13,1
2026-03-06,46,4,4
2026-03-05,40,30,4
2026-03-04,15,22,3
2026-03-05,21,26,4
2026-03-06,16,25,3
2026-03-03,49,36,1
2026-03-05,50,35,5
2026-03-06,26,50,2
2026-03-06,30,29,3
2026-03-01,36,47,1
2026-03-04,47,29,1
2026-03-03,9,2,3
2026-03-02,33,10,2
2026-03-02,43,33,4
2026-03-02,2,5,4
2026-03-01,34,45,5
2026-03-03,5,37,1
2026-03-06,49,36,1
2026-03-03,25,45,3
2026-03-03,31,31,3
2026-03-07,10,34,1
2026-03-03,36,6,5
2026-03-07,41,18,5
2026-03-05,17,46,5
2026-03-01,33,39,2
2026-03-04,45,33,2
2026-03-07,5,46,4
2026-03-07,10,19,3
2026-03-03,32,33,5
2026-03-01,37,30,4
2026-03-07,43,10,1
2026-03-05,36,24,1
2026-03-04,3,22,4
2026-03-06,15,2,1
2026-03-04,19,12,2
2026-03-06,19,47,4
2026-03-04,39,29,5
2026-03-05,50,42,2
2026-03-01,9,19,3
2026-03-05,32,34,2
2026-03-05,43,10,5
2026-03-06,33,37,1
2026-03-05,29,20,4
2026-03-04,18,41,4
2026-03-07,23,29,5
2026-03-01,24,20,3
2026-03-02,7,34,4
2026-03-07,23,19,5
2026-03-06,1,30,5
2026-03-02,2,49,5
2026-03-01,23,20,1
2026-03-05,11,41,4
2026-03-03,39,33,2
2026-03-01,41,4,1
2026-03-04,31,35,4
2026-03-07,3,11,1
2026-03-02,26,46,3
2026-03-06,44,21,5
2026-03-04,39,41,4
2026-03-01,15,49,5
2026-03-03,49,17,1
2026-03-06,6,42,5
2026-03-07,22,25,3
2026-03-03,17,42,5
2026-03-02,12,45,1
2026-03-03,16,48,3
2026-03-03,38,39,2
2026-03-07,20,5,1
2026-03-05,35,16,1
2026-03-05,4,19,1
2026-03-05,50,28,2
2026-03-03,42,28,1
2026-03-07,42,23,5
2026-03-03,45,35,1
2026-03-01,43,41,1
2026-03-03,28,46,3
2026-03-03,16,48,4
2026-03-01,41,14,1
2026-03-06,39,22,2
2026-03-06,31,6,3
2026-03-02,31,18,1
2026-03-07,12,39,4
2026-03-01,16,50,5
2026-03-02,17,39,1
2026-03-01,1,49,1
2026-03-07,46,8,1
2026-03-04,14,1,4
2026-03-04,19,13,2
2026-03-06,15,43,4
2026-03-02,38,31,1
2026-03-04,11,33,4
2026-03-06,22,46,3
2026-03-07,16,12,4
2026-03-05,3,33,2
2026-03-04,12,31,4
2026-03-02,8,15,4
2026-03-01,30,6,5
2026-03-04,3,47,2
2026-03-03,43,26,4
2026-03-02,22,16,1
2026-03-03,25,32,1
2026-03-02,24,39,4
2026-03-05,29,14,5
2026-03-01,48,46,3
2026-03-07,2,33,2
2026-03-03,48,2,5
2026-03-03,46,19,4
2026-03-04,50,2,1
2026-03-07,25,15,4
2026-03-04,8,25,3
2026-03-06,21,17,5
2026-03-06,49,10,3
2026-03-07,6,37,2
2026-03-06,5,41,3
2026-03-04,35,39,2
2026-03-01,49,8,4
2026-03-04,12,2,4
2026-03-05,10,45,4
2026-03-04,3,20,5
2026-03-05,6,9,3
2026-03-06,46,43,3
2026-03-02,40,12,5
2026-03-05,45,13,5
2026-03-03,13,24,5
2026-03-02,34,20,3
2026-03-07,27,41,4
2026-03-02,48,35,4
2026-03-05,46,41,2
2026-03-04,18,26,2
2026-03-01,37,21,4
2026-03-01,10,50,4
2026-03-07,4,20,2
2026-03-05,27,33,5
2026-03-06,32,25,1
2026-03-01,5,11,2
2026-03-01,25,8,4
2026-03-01,46,16,1
2026-03-06,14,37,3
2026-03-02,32,27,4
2026-03-04,2,41,1
2026-03-04,21,8,1
2026-03-02,43,32,5
2026-03-07,17,5,1
2026-03-04,6,34,3
2026-03-01,13,35,1
2026-03-06,19,29,2
2026-03-06,7,35,1
2026-03-01,38,33,1
2026-03-03,3,37,4
2026-03-03,49,24,2
2026-03-02,22,9,3
2026-03-02,35,50,1
2026-03-07,1,34,2
2026-03-03,39,19,1
2026-03-06,42,20,1
2026-03-02,26,40,1
2026-03-05,1,37,3
2026-03-03,50,10,1
2026-03-06,24,38,2
2026-03-02,9,8,1
2026-03-01,27,9,1
2026-03-01,19,38,3
2026-03-05,28,43,3
2026-03-05,16,2,4
2026-03-05,3,37,1
2026-03-07,26,40,5
2026-03-06,30,26,5
2026-03-01,2,50,4
2026-03-05,14,2,4
2026-03-03,35,2,2
2026-03-02,11,40,5
2026-03-02,35,26,3
2026-03-04,50,36,1
2026-03-04,49,8,4
2026-03-06,11,14,3
2026-03-07,44,25,4
2026-03-04,9,41,2
2026-03-03,20,21,5
2026-03-01,22,45,4
2026-03-06,48,40,1
2026-03-01,2,22,1
2026-03-03,43,12,4
2026-03-01,21,46,1
2026-03-03,27,22,2
2026-03-06,8,14,5
2026-03-07,11,10,1
2026-03-04,39,6,5
2026-03-01,22,45,4
2026-03-03,8,22,5
2026-03-04,23,17,4
2026-03-07,5,9,5
2026-03-04,15,27,3
2026-03-01,26,1,3
2026-03-05,41,12,5
2026-03-06,20,25,3
2026-03-06,12,32,4
2026-03-04,7,36,2
2026-03-01,30,48,2
2026-03-06,28,2,4
2026-03-01,16,29,2
2026-03-02,32,50,3
2026-03-03,15,5,4
2026-03-07,29,50,1
2026-03-07,40,50,4
2026-03-04,24,18,2
2026-03-05,14,20,3
2026-03-04,38,39,1
2026-03-06,23,41,3
2026-03-06,10,15,1
2026-03-02,4,15,2
2026-03-01,5,17,3
2026-03-05,45,15,1
2026-03-04,16,17,3
2026-03-07,11,36,5
2026-03-02,29,1,4
2026-03-04,48,42,3
2026-03-06,23,13,4
2026-03-04,45,24,2
2026-03-02,6,16,3
2026-03-07,43,41,4
2026-03-04,38,30,3
2026-03-01,12,29,4
2026-03-04,16,44,4
2026-03-01,32,36,1
2026-03-02,43,39,1
2026-03-05,26,28,4
2026-03-06,47,20,5
2026-03-07,12,4,2
2026-03-06,18,11,4
2026-03-03,19,18,3
2026-03-07,32,15,1
2026-03-01,40,18,3
2026-03-03,12,11,1
2026-03-01,33,1,5
2026-03-02,46,31,1
2026-03-06,37,36,2
2026-03-02,24,46,4
2026-03-03,47,38,5
2026-03-04,13,16,1
2026-03-02,19,33,1
2026-03-05,44,23,4
2026-03-01,50,17,1
2026-03-03,15,29,3
2026-03-06,9,35,1
2026-03-07,2,47,3
2026-03-07,32,7,3
2026-03-04,17,29,5
2026-03-03,1,35,5
2026-03-02,28,31,5
2026-03-02,2,13,2
2026-03-02,41,19,1
2026-03-03,16,7,2
2026-03-05,9,4,1
2026-03-03,6,10,5
2026-03-06,49,10,4
2026-03-03,26,39,2
2026-03-05,36,9,2
2026-03-04,36,43,5
2026-03-06,35,20,1
2026-03-02,50,5,1
2026-03-02,12,13,1
2026-03-07,25,22,1
2026-03-03,33,12,2
2026-03-06,28,42,4
2026-03-01,3,28,4
2026-03-01,45,39,5
2026-03-03,9,21,4
2026-03-05,7,35,4
2026-03-07,1,24,1
2026-03-02,30,21,1
2026-03-03,1,44,5
2026-03-04,28,4,2
2026-03-06,38,2,2
2026-03-04,22,3,2
2026-03-04,19,44,4
2026-03-01,34,23,2
2026-03-07,25,21,5
2026-03-01,33,20,3
2026-03-05,24,19,1
2026-03-01,44,21,4
2026-03-01,9,45,5
2026-03-01,24,16,3
2026-03-07,9,37,5
2026-03-06,33,50,4
2026-03-04,33,48,5
2026-03-01,13,8,2
2026-03-03,31,29,5
2026-03-01,48,15,3
2026-03-07,5,34,5
2026-03-06,26,7,3
2026-03-02,48,44,5
2026-03-07,25,36,5
2026-03-04,38,28,2
2026-03-07,22,32,5
2026-03-01,35,30,3
2026-03-07,17,22,1
2026-03-07,7,47,4
2026-03-07,5,42,1
2026-03-04,24,41,1
2026-03-03,12,15,5
2026-03-07,30,26,2
2026-03-03,46,35,3
2026-03-04,42,45,1
2026-03-07,33,30,5
2026-03-04,43,3,4
2026-03-04,4,1,2
2026-03-07,25,44,3
2026-03-05,23,23,5
2026-03-03,37,30,2
2026-03-06,7,31,5
2026-03-04,21,9,1
2026-03-02,39,8,5
2026-03-07,49,34,3
2026-03-02,26,15,5
2026-03-05,6,19,5
2026-03-01,13,45,1
2026-03-03,5,34,1
2026-03-01,14,1,2
2026-03-02,4,17,1
2026-03-07,43,10,1
2026-03-03,2,28,4
2026-03-06,46,32,5
2026-03-04,38,37,4
2026-03-06,36,48,1
2026-03-04,8,39,1
2026-03-01,49,40,4
2026-03-07,15,15,1
2026-03-02,7,47,4
2026-03-07,11,28,5
2026-03-05,12,13,3
2026-03-04,39,38,2
2026-03-04,15,32,3
2026-03-01,7,33,4
